seed=31
gen=0	fitness=95.532879582370	position=[4.147988, 0.019944, -0.105454, -2.419418, 0.908298, -0.821367, -2.424220, 0.065213, 0.979530, -2.205191]
gen=1804	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1805	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1806	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1807	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1808	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1809	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1810	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1811	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1812	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1813	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1814	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1815	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1816	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1817	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1818	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1819	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1820	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1821	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1822	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1823	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1824	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1825	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1826	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1827	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1828	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1829	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1830	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1831	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1832	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1833	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1834	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1835	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1836	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1837	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1838	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1839	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1840	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1841	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1842	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1843	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1844	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1845	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1846	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1847	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1848	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1849	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1850	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1851	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1852	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1853	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1854	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1855	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1856	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1857	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1858	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1859	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1860	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1861	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1862	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1863	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1864	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1865	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1866	fitness=14.934883182774	position=[-0.133287, -0.007812, -0.048499, -0.048902, 0.108867, 0.044575, 0.015282, -0.084307, 0.120461, 0.144015]
gen=1867	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1868	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1869	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1870	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1871	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1872	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1873	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1874	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1875	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1876	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1877	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1878	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1879	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1880	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1881	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1882	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1883	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1884	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1885	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1886	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1887	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1888	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1889	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1890	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1891	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1892	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1893	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1894	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1895	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1896	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1897	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1898	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1899	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1900	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1901	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1902	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1903	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1904	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1905	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1906	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1907	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1908	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1909	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1910	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1911	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1912	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1913	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1914	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1915	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1916	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1917	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1918	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1919	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1920	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1921	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1922	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1923	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1924	fitness=14.361789801890	position=[0.008402, -0.044974, -0.193829, 1.077933, -0.962191, -0.057197, -0.030519, -0.091193, 0.053745, -0.064931]
gen=1925	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1926	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1927	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1928	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1929	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1930	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1931	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1932	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
gen=1933	fitness=8.040474235366	position=[-0.041489, -0.061014, 0.012998, 1.097160, -1.026806, 0.048572, -0.072283, 0.028972, -0.039084, -0.063152]
