seed=25
gen=0	fitness=104.478557999482	position=[-1.843127, 2.985794, -0.107304, -2.085369, 1.044083, -2.847223, -1.166616, -5.052440, -1.452292, -3.105645]
gen=1823	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1824	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1825	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1826	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1827	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1828	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1829	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1830	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1831	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1832	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1833	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1834	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1835	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1836	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1837	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1838	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1839	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1840	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1841	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1842	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1843	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1844	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1845	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1846	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1847	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1848	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1849	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1850	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1851	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1852	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1853	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1854	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1855	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1856	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1857	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1858	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1859	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1860	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1861	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1862	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1863	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1864	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1865	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1866	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1867	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1868	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1869	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1870	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1871	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1872	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1873	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1874	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1875	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1876	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1877	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1878	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1879	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1880	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1881	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1882	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1883	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1884	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1885	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1886	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1887	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1888	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1889	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1890	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1891	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1892	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1893	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1894	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1895	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1896	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1897	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1898	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1899	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1900	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1901	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1902	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1903	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1904	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1905	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1906	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1907	fitness=19.320696558878	position=[-0.067279, -0.050939, -0.195281, -1.076893, 0.091275, 1.045094, -0.100200, -0.938584, -0.057604, -0.092771]
gen=1908	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1909	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1910	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1911	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1912	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1913	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1914	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1915	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1916	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1917	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1918	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1919	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1920	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1921	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1922	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1923	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1924	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1925	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1926	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1927	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1928	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1929	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1930	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1931	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1932	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1933	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1934	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1935	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1936	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1937	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1938	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1939	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1940	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1941	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1942	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1943	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1944	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1945	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1946	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1947	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1948	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1949	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
gen=1950	fitness=11.242214522854	position=[0.097153, -0.990770, -0.009643, 0.077996, -1.021966, -0.003950, -0.111997, -0.905692, -0.014765, 0.076121]
