seed=24
gen=0	fitness=120.869143633939	position=[-3.126838, -4.245563, 3.217061, -1.522543, 2.891986, 2.672801, 2.069485, -0.959059, 0.068240, -0.016947]
gen=1858	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1859	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1860	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1861	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1862	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1863	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1864	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1865	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1866	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1867	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1868	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1869	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1870	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1871	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1872	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1873	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1874	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1875	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1876	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1877	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1878	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1879	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1880	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1881	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1882	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1883	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1884	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1885	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1886	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1887	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1888	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1889	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1890	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1891	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1892	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1893	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1894	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1895	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1896	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1897	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1898	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1899	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1900	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1901	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1902	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1903	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1904	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1905	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1906	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1907	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1908	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1909	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1910	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1911	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1912	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1913	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1914	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1915	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1916	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1917	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1918	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1919	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1920	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1921	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1922	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1923	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1924	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1925	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1926	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1927	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1928	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1929	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1930	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1931	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1932	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1933	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1934	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1935	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1936	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1937	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1938	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1939	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1940	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1941	fitness=20.577361324877	position=[-0.017129, -0.845498, -1.007399, 1.912183, 0.028661, 1.045018, -1.149713, 0.970671, 0.973966, 0.007066]
gen=1942	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1943	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1944	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1945	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1946	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1947	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1948	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1949	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1950	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1951	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1952	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1953	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1954	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1955	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1956	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1957	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1958	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1959	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1960	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1961	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1962	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1963	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1964	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1965	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1966	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1967	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1968	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1969	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1970	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1971	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1972	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1973	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1974	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1975	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1976	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1977	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1978	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1979	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1980	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1981	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1982	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1983	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1984	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1985	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1986	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1987	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1988	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1989	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1990	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1991	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
gen=1992	fitness=19.309020553414	position=[-0.880067, 1.049140, 0.023983, -0.821180, 0.031520, 0.070375, -1.034720, -0.047249, -0.962831, 0.875319]
