seed=29
gen=0	fitness=109.992429584224	position=[-1.273255, 0.068512, -0.783845, 3.031142, 3.075657, -1.556177, -0.066584, -5.106273, 1.018083, -0.341469]
gen=1678	fitness=0.032269104623	position=[-0.005375, -0.000542, 0.000008, -0.000811, 0.004048, 0.005144, 0.001579, 0.005252, -0.007675, -0.001000]
gen=1679	fitness=0.031918568350	position=[-0.003892, 0.001679, 0.003294, 0.004603, -0.001110, -0.003568, -0.007292, 0.000712, 0.004609, -0.004690]
gen=1680	fitness=0.031918568350	position=[-0.003892, 0.001679, 0.003294, 0.004603, -0.001110, -0.003568, -0.007292, 0.000712, 0.004609, -0.004690]
gen=1681	fitness=0.031918568350	position=[-0.003892, 0.001679, 0.003294, 0.004603, -0.001110, -0.003568, -0.007292, 0.000712, 0.004609, -0.004690]
gen=1682	fitness=0.031918568350	position=[-0.003892, 0.001679, 0.003294, 0.004603, -0.001110, -0.003568, -0.007292, 0.000712, 0.004609, -0.004690]
gen=1683	fitness=0.024732161313	position=[-0.005110, 0.003534, 0.001704, -0.003387, -0.004455, 0.004148, 0.004572, -0.003501, -0.000794, -0.000919]
gen=1684	fitness=0.021439485395	position=[0.001252, -0.001176, -0.005539, 0.003667, 0.002451, -0.000961, -0.001738, -0.000575, -0.005659, -0.004323]
gen=1685	fitness=0.020924849421	position=[-0.001143, 0.000058, -0.003045, 0.009320, 0.001835, 0.000677, -0.001130, 0.000101, 0.001693, -0.000249]
gen=1686	fitness=0.013516150763	position=[-0.002544, -0.001942, 0.003778, 0.000495, 0.000217, -0.005339, 0.003516, -0.000158, 0.000555, -0.001455]
gen=1687	fitness=0.009976985860	position=[-0.001883, 0.002345, 0.000429, -0.000096, -0.001034, -0.000191, 0.002760, 0.004318, -0.002755, 0.002468]
gen=1688	fitness=0.006566442984	position=[-0.001195, 0.000483, -0.002675, -0.000884, 0.001640, -0.002616, 0.000168, -0.001688, -0.003006, -0.001431]
gen=1689	fitness=0.004566092384	position=[0.000145, -0.000453, -0.002363, -0.001080, -0.000343, 0.002733, -0.001677, 0.000152, 0.000101, -0.002369]
gen=1690	fitness=0.004287092944	position=[-0.001665, -0.001298, 0.001991, 0.001313, 0.000710, 0.002868, -0.000226, 0.000140, 0.000111, -0.001627]
gen=1691	fitness=0.004287092944	position=[-0.001665, -0.001298, 0.001991, 0.001313, 0.000710, 0.002868, -0.000226, 0.000140, 0.000111, -0.001627]
gen=1692	fitness=0.002720725714	position=[-0.000987, 0.000719, 0.000812, 0.001942, -0.000968, 0.000562, 0.001806, 0.000521, 0.001694, -0.000370]
gen=1693	fitness=0.001774730454	position=[0.000418, 0.001364, 0.000906, -0.000278, 0.000882, -0.001018, 0.000115, -0.000558, 0.001968, 0.000015]
gen=1694	fitness=0.000960808345	position=[-0.001311, 0.001354, -0.000370, -0.000389, 0.000472, -0.000371, 0.000322, 0.000730, 0.000074, 0.000040]
gen=1695	fitness=0.000960808345	position=[-0.001311, 0.001354, -0.000370, -0.000389, 0.000472, -0.000371, 0.000322, 0.000730, 0.000074, 0.000040]
gen=1696	fitness=0.000960808345	position=[-0.001311, 0.001354, -0.000370, -0.000389, 0.000472, -0.000371, 0.000322, 0.000730, 0.000074, 0.000040]
gen=1697	fitness=0.000868964097	position=[0.001172, -0.000997, -0.000118, 0.000028, -0.000331, 0.000233, 0.000399, 0.001134, -0.000232, -0.000579]
gen=1698	fitness=0.000868964097	position=[0.001172, -0.000997, -0.000118, 0.000028, -0.000331, 0.000233, 0.000399, 0.001134, -0.000232, -0.000579]
gen=1699	fitness=0.000562705687	position=[0.000193, 0.000117, 0.000522, 0.000211, 0.000898, -0.000355, -0.001108, -0.000429, 0.000226, 0.000271]
gen=1700	fitness=0.000310879122	position=[0.000928, 0.000276, 0.000380, -0.000210, 0.000072, -0.000067, -0.000223, 0.000403, -0.000203, -0.000422]
gen=1701	fitness=0.000310879122	position=[0.000928, 0.000276, 0.000380, -0.000210, 0.000072, -0.000067, -0.000223, 0.000403, -0.000203, -0.000422]
gen=1702	fitness=0.000310879122	position=[0.000928, 0.000276, 0.000380, -0.000210, 0.000072, -0.000067, -0.000223, 0.000403, -0.000203, -0.000422]
gen=1703	fitness=0.000180877074	position=[-0.000264, 0.000037, 0.000383, 0.000092, 0.000170, -0.000423, -0.000539, 0.000046, 0.000174, 0.000393]
gen=1704	fitness=0.000180877074	position=[-0.000264, 0.000037, 0.000383, 0.000092, 0.000170, -0.000423, -0.000539, 0.000046, 0.000174, 0.000393]
gen=1705	fitness=0.000180877074	position=[-0.000264, 0.000037, 0.000383, 0.000092, 0.000170, -0.000423, -0.000539, 0.000046, 0.000174, 0.000393]
gen=1706	fitness=0.000169358702	position=[-0.000459, 0.000099, -0.000132, -0.000169, 0.000598, 0.000056, -0.000257, 0.000263, 0.000102, 0.000283]
gen=1707	fitness=0.000162222814	position=[0.000141, -0.000095, -0.000494, -0.000136, 0.000103, 0.000447, 0.000015, 0.000290, -0.000217, 0.000429]
gen=1708	fitness=0.000142421778	position=[-0.000443, 0.000358, 0.000210, 0.000235, -0.000330, 0.000315, -0.000129, 0.000092, -0.000039, -0.000244]
gen=1709	fitness=0.000115248509	position=[0.000036, -0.000252, 0.000397, -0.000008, 0.000411, 0.000260, 0.000223, -0.000023, 0.000130, -0.000236]
gen=1710	fitness=0.000106864206	position=[-0.000223, 0.000131, -0.000038, 0.000321, -0.000133, -0.000012, 0.000426, 0.000325, 0.000050, 0.000244]
gen=1711	fitness=0.000073628692	position=[0.000130, 0.000009, -0.000219, 0.000082, -0.000002, 0.000474, 0.000126, 0.000228, -0.000055, 0.000061]
gen=1712	fitness=0.000073628692	position=[0.000130, 0.000009, -0.000219, 0.000082, -0.000002, 0.000474, 0.000126, 0.000228, -0.000055, 0.000061]
gen=1713	fitness=0.000061726591	position=[-0.000063, -0.000062, -0.000242, 0.000082, 0.000005, -0.000034, 0.000317, -0.000073, -0.000362, 0.000006]
gen=1714	fitness=0.000054658461	position=[0.000115, -0.000323, -0.000040, -0.000097, -0.000252, -0.000011, -0.000230, 0.000100, 0.000091, 0.000109]
gen=1715	fitness=0.000035106168	position=[-0.000141, -0.000001, 0.000128, -0.000169, -0.000099, -0.000018, -0.000183, 0.000067, 0.000244, 0.000068]
gen=1716	fitness=0.000020237095	position=[-0.000034, -0.000155, -0.000048, 0.000193, -0.000032, -0.000163, -0.000042, 0.000074, 0.000050, 0.000011]
gen=1717	fitness=0.000020237095	position=[-0.000034, -0.000155, -0.000048, 0.000193, -0.000032, -0.000163, -0.000042, 0.000074, 0.000050, 0.000011]
gen=1718	fitness=0.000015790091	position=[-0.000091, 0.000047, -0.000229, -0.000023, -0.000036, -0.000047, 0.000080, -0.000003, -0.000016, -0.000076]
gen=1719	fitness=0.000012742163	position=[0.000045, 0.000134, 0.000036, 0.000004, -0.000032, 0.000089, 0.000041, 0.000101, -0.000086, -0.000121]
gen=1720	fitness=0.000011980168	position=[0.000015, -0.000075, -0.000037, 0.000024, 0.000030, 0.000102, 0.000159, 0.000106, 0.000068, -0.000021]
gen=1721	fitness=0.000011980168	position=[0.000015, -0.000075, -0.000037, 0.000024, 0.000030, 0.000102, 0.000159, 0.000106, 0.000068, -0.000021]
gen=1722	fitness=0.000007840622	position=[0.000063, 0.000087, -0.000027, 0.000002, 0.000073, 0.000016, -0.000041, 0.000083, -0.000058, 0.000099]
gen=1723	fitness=0.000003026184	position=[-0.000019, 0.000008, 0.000077, -0.000001, 0.000010, 0.000012, -0.000030, 0.000063, 0.000061, -0.000011]
gen=1724	fitness=0.000003026184	position=[-0.000019, 0.000008, 0.000077, -0.000001, 0.000010, 0.000012, -0.000030, 0.000063, 0.000061, -0.000011]
gen=1725	fitness=0.000003026184	position=[-0.000019, 0.000008, 0.000077, -0.000001, 0.000010, 0.000012, -0.000030, 0.000063, 0.000061, -0.000011]
gen=1726	fitness=0.000002815820	position=[-0.000061, -0.000032, -0.000012, -0.000061, 0.000004, -0.000017, -0.000002, 0.000043, -0.000054, 0.000021]
gen=1727	fitness=0.000002815820	position=[-0.000061, -0.000032, -0.000012, -0.000061, 0.000004, -0.000017, -0.000002, 0.000043, -0.000054, 0.000021]
gen=1728	fitness=0.000001664278	position=[-0.000051, -0.000030, 0.000023, -0.000023, -0.000015, -0.000007, 0.000017, -0.000020, -0.000046, -0.000026]
gen=1729	fitness=0.000001292034	position=[-0.000019, -0.000029, 0.000035, -0.000004, -0.000007, 0.000046, 0.000025, -0.000021, -0.000022, -0.000017]
gen=1730	fitness=0.000001292034	position=[-0.000019, -0.000029, 0.000035, -0.000004, -0.000007, 0.000046, 0.000025, -0.000021, -0.000022, -0.000017]
gen=1731	fitness=0.000000576724	position=[0.000028, 0.000009, -0.000002, 0.000014, 0.000005, -0.000017, 0.000005, -0.000024, -0.000026, -0.000017]
gen=1732	fitness=0.000000576724	position=[0.000028, 0.000009, -0.000002, 0.000014, 0.000005, -0.000017, 0.000005, -0.000024, -0.000026, -0.000017]
gen=1733	fitness=0.000000576724	position=[0.000028, 0.000009, -0.000002, 0.000014, 0.000005, -0.000017, 0.000005, -0.000024, -0.000026, -0.000017]
gen=1734	fitness=0.000000481735	position=[-0.000013, 0.000017, 0.000028, -0.000003, 0.000003, -0.000006, 0.000027, -0.000009, -0.000018, -0.000004]
gen=1735	fitness=0.000000344576	position=[0.000025, -0.000013, 0.000013, 0.000000, -0.000001, -0.000008, 0.000008, 0.000021, -0.000013, -0.000005]
gen=1736	fitness=0.000000344576	position=[0.000025, -0.000013, 0.000013, 0.000000, -0.000001, -0.000008, 0.000008, 0.000021, -0.000013, -0.000005]
gen=1737	fitness=0.000000344576	position=[0.000025, -0.000013, 0.000013, 0.000000, -0.000001, -0.000008, 0.000008, 0.000021, -0.000013, -0.000005]
gen=1738	fitness=0.000000283138	position=[-0.000011, -0.000005, 0.000004, -0.000024, -0.000016, -0.000018, 0.000002, 0.000009, -0.000003, 0.000003]
gen=1739	fitness=0.000000266527	position=[0.000004, -0.000021, 0.000020, 0.000006, 0.000007, 0.000008, -0.000000, -0.000017, 0.000001, -0.000006]
gen=1740	fitness=0.000000266527	position=[0.000004, -0.000021, 0.000020, 0.000006, 0.000007, 0.000008, -0.000000, -0.000017, 0.000001, -0.000006]
gen=1741	fitness=0.000000126299	position=[0.000004, -0.000014, -0.000001, 0.000018, 0.000000, -0.000005, 0.000004, -0.000006, -0.000003, 0.000005]
gen=1742	fitness=0.000000126299	position=[0.000004, -0.000014, -0.000001, 0.000018, 0.000000, -0.000005, 0.000004, -0.000006, -0.000003, 0.000005]
gen=1743	fitness=0.000000084343	position=[-0.000005, 0.000010, -0.000012, 0.000004, -0.000007, -0.000000, -0.000006, -0.000003, -0.000001, 0.000007]
gen=1744	fitness=0.000000084343	position=[-0.000005, 0.000010, -0.000012, 0.000004, -0.000007, -0.000000, -0.000006, -0.000003, -0.000001, 0.000007]
gen=1745	fitness=0.000000084343	position=[-0.000005, 0.000010, -0.000012, 0.000004, -0.000007, -0.000000, -0.000006, -0.000003, -0.000001, 0.000007]
gen=1746	fitness=0.000000081721	position=[0.000002, -0.000007, -0.000006, -0.000001, -0.000000, 0.000013, 0.000010, -0.000001, -0.000001, 0.000006]
gen=1747	fitness=0.000000043670	position=[-0.000005, -0.000001, 0.000005, 0.000004, -0.000005, 0.000000, 0.000003, -0.000002, 0.000008, 0.000007]
gen=1748	fitness=0.000000043670	position=[-0.000005, -0.000001, 0.000005, 0.000004, -0.000005, 0.000000, 0.000003, -0.000002, 0.000008, 0.000007]
gen=1749	fitness=0.000000040159	position=[0.000002, -0.000003, -0.000009, 0.000000, 0.000001, -0.000004, -0.000007, -0.000001, 0.000004, 0.000004]
gen=1750	fitness=0.000000031436	position=[-0.000000, -0.000004, 0.000003, -0.000003, -0.000008, 0.000001, 0.000006, -0.000003, -0.000000, -0.000003]
gen=1751	fitness=0.000000025809	position=[-0.000000, 0.000008, 0.000004, 0.000004, 0.000002, -0.000003, -0.000001, -0.000001, 0.000003, -0.000002]
gen=1752	fitness=0.000000025809	position=[-0.000000, 0.000008, 0.000004, 0.000004, 0.000002, -0.000003, -0.000001, -0.000001, 0.000003, -0.000002]
gen=1753	fitness=0.000000018946	position=[0.000005, 0.000001, -0.000000, -0.000002, -0.000004, -0.000001, -0.000004, 0.000000, 0.000004, 0.000004]
gen=1754	fitness=0.000000015365	position=[0.000003, -0.000002, 0.000001, -0.000000, -0.000002, -0.000007, 0.000003, 0.000002, 0.000002, -0.000001]
gen=1755	fitness=0.000000007835	position=[-0.000000, 0.000001, -0.000000, 0.000000, 0.000001, 0.000001, 0.000005, 0.000003, -0.000000, -0.000002]
gen=1756	fitness=0.000000006988	position=[0.000001, -0.000003, 0.000004, 0.000002, -0.000000, -0.000000, -0.000001, -0.000002, -0.000002, -0.000001]
gen=1757	fitness=0.000000006988	position=[0.000001, -0.000003, 0.000004, 0.000002, -0.000000, -0.000000, -0.000001, -0.000002, -0.000002, -0.000001]
gen=1758	fitness=0.000000006988	position=[0.000001, -0.000003, 0.000004, 0.000002, -0.000000, -0.000000, -0.000001, -0.000002, -0.000002, -0.000001]
gen=1759	fitness=0.000000005484	position=[-0.000000, 0.000001, -0.000001, 0.000000, 0.000003, -0.000002, -0.000004, 0.000001, -0.000000, -0.000001]
gen=1760	fitness=0.000000004326	position=[-0.000000, 0.000002, -0.000000, -0.000001, 0.000003, -0.000001, -0.000001, 0.000001, 0.000001, 0.000002]
gen=1761	fitness=0.000000002960	position=[0.000000, 0.000003, 0.000001, -0.000000, -0.000000, -0.000001, 0.000000, 0.000001, -0.000002, -0.000000]
gen=1762	fitness=0.000000002378	position=[0.000001, -0.000001, 0.000000, -0.000000, 0.000000, -0.000000, -0.000003, 0.000001, -0.000000, -0.000001]
gen=1763	fitness=0.000000002044	position=[0.000001, 0.000001, 0.000002, -0.000001, -0.000001, 0.000001, 0.000000, -0.000001, -0.000000, 0.000001]
gen=1764	fitness=0.000000002044	position=[0.000001, 0.000001, 0.000002, -0.000001, -0.000001, 0.000001, 0.000000, -0.000001, -0.000000, 0.000001]
gen=1765	fitness=0.000000001384	position=[-0.000000, -0.000001, 0.000001, -0.000000, 0.000000, 0.000001, -0.000001, 0.000001, 0.000001, -0.000001]
gen=1766	fitness=0.000000001185	position=[0.000000, -0.000000, -0.000001, -0.000000, 0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000000]
gen=1767	fitness=0.000000000808	position=[-0.000000, 0.000001, 0.000000, 0.000000, -0.000001, 0.000001, 0.000000, 0.000000, -0.000001, 0.000000]
gen=1768	fitness=0.000000000808	position=[-0.000000, 0.000001, 0.000000, 0.000000, -0.000001, 0.000001, 0.000000, 0.000000, -0.000001, 0.000000]
gen=1769	fitness=0.000000000808	position=[-0.000000, 0.000001, 0.000000, 0.000000, -0.000001, 0.000001, 0.000000, 0.000000, -0.000001, 0.000000]
gen=1770	fitness=0.000000000469	position=[-0.000000, -0.000001, 0.000000, -0.000000, 0.000000, -0.000001, -0.000000, -0.000001, -0.000000, -0.000000]
gen=1771	fitness=0.000000000414	position=[0.000001, 0.000001, -0.000000, -0.000000, 0.000000, -0.000001, -0.000000, -0.000001, -0.000000, 0.000000]
gen=1772	fitness=0.000000000386	position=[0.000000, 0.000000, 0.000000, -0.000000, -0.000001, -0.000001, -0.000000, -0.000001, -0.000000, -0.000001]
gen=1773	fitness=0.000000000216	position=[-0.000000, 0.000001, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000]
gen=1774	fitness=0.000000000216	position=[-0.000000, 0.000001, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000]
gen=1775	fitness=0.000000000131	position=[-0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000]
gen=1776	fitness=0.000000000116	position=[0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000]
gen=1777	fitness=0.000000000116	position=[0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000]
gen=1778	fitness=0.000000000116	position=[0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000]
gen=1779	fitness=0.000000000056	position=[0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1780	fitness=0.000000000056	position=[0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1781	fitness=0.000000000056	position=[0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1782	fitness=0.000000000037	position=[-0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000]
gen=1783	fitness=0.000000000016	position=[0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1784	fitness=0.000000000016	position=[0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1785	fitness=0.000000000016	position=[0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1786	fitness=0.000000000016	position=[0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1787	fitness=0.000000000012	position=[-0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000]
gen=1788	fitness=0.000000000008	position=[0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000]
gen=1789	fitness=0.000000000004	position=[0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1790	fitness=0.000000000004	position=[0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1791	fitness=0.000000000004	position=[0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1792	fitness=0.000000000004	position=[0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000]
gen=1793	fitness=0.000000000003	position=[0.000000, 0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000]
gen=1794	fitness=0.000000000002	position=[0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000]
gen=1795	fitness=0.000000000002	position=[0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000]
gen=1796	fitness=0.000000000002	position=[0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000]
gen=1797	fitness=0.000000000001	position=[0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000]
gen=1798	fitness=0.000000000001	position=[0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000]
gen=1799	fitness=0.000000000001	position=[0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000]
gen=1800	fitness=0.000000000001	position=[-0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000]
gen=1801	fitness=0.000000000001	position=[0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000]
gen=1802	fitness=0.000000000001	position=[0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000]
gen=1803	fitness=0.000000000001	position=[0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000]
gen=1804	fitness=0.000000000000	position=[-0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000]
gen=1805	fitness=0.000000000000	position=[-0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000]
gen=1806	fitness=0.000000000000	position=[-0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, -0.000000, -0.000000, -0.000000]
gen=1807	fitness=0.000000000000	position=[0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000]
gen=1808	fitness=0.000000000000	position=[-0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000]
gen=1809	fitness=0.000000000000	position=[-0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000]
gen=1810	fitness=0.000000000000	position=[0.000000, 0.000000, -0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000]
gen=1811	fitness=0.000000000000	position=[-0.000000, -0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000]
gen=1812	fitness=0.000000000000	position=[0.000000, -0.000000, -0.000000, -0.000000, -0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000]
