seed=27
gen=0	fitness=89.754001541550	chromosome=0110101000111101000000110111101001010011101010100100110110001010101011100100001101100011110010101001100000010011100000111100000010011010000001111111100111111111	decoded=[-0.870404, -4.980935, -1.773386, -2.018390, 1.850575, -1.128377, 0.963062, 0.150080, 1.041188, 4.879996]
gen=1757	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1758	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1759	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1760	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1761	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1762	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1763	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1764	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1765	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1766	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1767	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1768	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1769	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1770	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1771	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1772	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1773	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1774	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1775	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1776	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1777	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1778	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1779	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1780	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1781	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1782	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1783	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1784	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1785	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1786	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1787	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1788	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1789	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1790	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1791	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1792	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1793	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1794	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1795	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1796	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1797	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1798	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1799	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1800	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1801	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
gen=1802	fitness=0.038544644887	chromosome=0111111111110100100000000001011001111111111001011000000000101010011111111101100101111111111010111000000000001100100000000010001010000000001001111000000000000001	decoded=[-0.001797, 0.003516, -0.004141, 0.006641, -0.006016, -0.003203, 0.001953, 0.005391, 0.006172, 0.000234]
