seed=28
gen=0	fitness=62.452881631583	chromosome=1000001110100010100101101011111001111011111001001001101101000011011110100100110010011001101000000111111010101001110010011111100101101011101101111010011001110000	decoded=[0.145393, 0.909780, -0.164299, 1.090564, -0.228050, 1.025094, -0.053516, 2.959030, -0.811341, 1.537602]
gen=1588	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1589	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1590	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1591	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1592	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1593	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1594	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1595	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1596	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1597	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1598	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1599	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1600	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1601	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1602	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1603	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1604	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1605	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1606	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1607	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1608	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1609	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1610	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1611	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1612	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1613	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1614	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1615	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1616	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1617	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1618	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1619	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1620	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1621	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1622	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1623	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1624	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1625	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1626	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1627	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1628	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1629	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1630	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1631	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1632	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
gen=1633	fitness=0.077105154034	chromosome=0111111111000111100000000001001010000000010001000111111111001001011111111110111101111111111100101000000000101110100000000001101001111111111111111000000000100101	decoded=[-0.008828, 0.002891, 0.010703, -0.008516, -0.002578, -0.002109, 0.007266, 0.004141, -0.000078, 0.005859]
