seed=12
gen=0	fitness=96.303866039538	position=[1.862508, -2.015270, 1.505915, 2.118342, 1.078869, -1.445143, -2.759247, 0.929651, -1.961022, -2.992306]
gen=3470	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3471	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3472	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3473	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3474	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3475	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3476	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3477	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3478	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3479	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3480	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3481	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3482	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3483	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3484	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3485	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3486	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3487	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3488	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3489	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3490	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3491	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3492	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3493	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3494	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3495	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3496	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3497	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3498	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3499	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3500	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3501	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3502	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3503	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3504	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3505	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3506	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3507	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3508	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3509	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3510	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3511	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3512	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3513	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3514	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3515	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3516	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3517	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3518	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3519	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3520	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3521	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3522	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3523	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3524	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3525	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3526	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3527	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3528	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3529	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3530	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3531	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3532	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3533	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3534	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3535	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3536	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3537	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3538	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3539	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3540	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3541	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3542	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3543	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3544	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3545	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3546	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3547	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3548	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3549	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3550	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3551	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3552	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3553	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3554	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3555	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3556	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3557	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3558	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3559	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3560	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3561	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3562	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3563	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3564	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3565	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3566	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3567	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3568	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3569	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3570	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3571	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3572	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3573	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3574	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3575	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3576	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3577	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3578	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3579	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3580	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3581	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3582	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3583	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3584	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3585	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3586	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3587	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3588	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3589	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3590	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3591	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3592	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3593	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3594	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3595	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3596	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3597	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3598	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3599	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3600	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3601	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3602	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
gen=3603	fitness=0.266054505487	position=[-0.002309, -0.018057, -0.011076, 0.008041, 0.001508, 0.026340, -0.003464, -0.010093, 0.000712, -0.003731]
