seed=4
gen=0	fitness=90.439355691299	position=[-2.832655, -1.798685, -0.178130, -1.150469, -3.354924, 0.054851, -0.045177, -1.024174, -0.813961, -1.624604]
gen=3196	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3197	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3198	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3199	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3200	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3201	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3202	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3203	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3204	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3205	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3206	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3207	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3208	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3209	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3210	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3211	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3212	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3213	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3214	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3215	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3216	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3217	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3218	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3219	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3220	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3221	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3222	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3223	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3224	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3225	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3226	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3227	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3228	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3229	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3230	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3231	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3232	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3233	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3234	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3235	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3236	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3237	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3238	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3239	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3240	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3241	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3242	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3243	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3244	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3245	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3246	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3247	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3248	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3249	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3250	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3251	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3252	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3253	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3254	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3255	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3256	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3257	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3258	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3259	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3260	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3261	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3262	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3263	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3264	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3265	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3266	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3267	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3268	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3269	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3270	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3271	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3272	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3273	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3274	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3275	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3276	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3277	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3278	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3279	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3280	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3281	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3282	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3283	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3284	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3285	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3286	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3287	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3288	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3289	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3290	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3291	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3292	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3293	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3294	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3295	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3296	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3297	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3298	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3299	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3300	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3301	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3302	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3303	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3304	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3305	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3306	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3307	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3308	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3309	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3310	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3311	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3312	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3313	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3314	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3315	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3316	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3317	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3318	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3319	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3320	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3321	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3322	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3323	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3324	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3325	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3326	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3327	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3328	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3329	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3330	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3331	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3332	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
gen=3333	fitness=0.605190211451	position=[0.007977, 0.011551, 0.019979, -0.005207, 0.018273, -0.005575, 0.029771, 0.009663, -0.029086, 0.015573]
