seed=12
gen=0	fitness=96.303866039538	position=[1.862508, -2.015270, 1.505915, 2.118342, 1.078869, -1.445143, -2.759247, 0.929651, -1.961022, -2.992306]
gen=2868	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2869	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2870	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2871	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2872	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2873	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2874	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2875	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2876	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2877	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2878	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2879	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2880	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2881	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2882	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2883	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2884	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2885	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2886	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2887	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2888	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2889	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2890	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2891	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2892	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2893	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2894	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2895	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2896	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2897	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2898	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2899	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2900	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2901	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2902	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2903	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2904	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2905	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2906	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2907	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2908	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2909	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2910	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2911	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2912	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2913	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2914	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2915	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2916	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2917	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2918	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2919	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2920	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2921	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2922	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2923	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2924	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2925	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2926	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2927	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2928	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2929	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2930	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2931	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2932	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2933	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2934	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2935	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2936	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2937	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2938	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2939	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2940	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2941	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2942	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2943	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2944	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2945	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2946	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2947	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2948	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2949	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2950	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2951	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2952	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2953	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2954	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2955	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2956	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2957	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2958	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2959	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2960	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2961	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2962	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2963	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2964	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2965	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2966	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2967	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2968	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2969	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2970	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2971	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2972	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2973	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2974	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2975	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2976	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2977	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2978	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2979	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2980	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2981	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2982	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2983	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2984	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2985	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2986	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2987	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2988	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2989	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2990	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2991	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2992	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
gen=2993	fitness=0.811883457793	position=[-0.005287, -0.002116, -0.014754, -0.018276, -0.021698, -0.002586, -0.041997, -0.011332, -0.020761, -0.026856]
