seed=6
gen=0	fitness=86.220642446540	position=[1.118872, 0.173372, 0.211106, -0.304828, 3.130810, -0.809658, -1.062235, -2.725639, -2.222407, -1.057890]
gen=2637	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2638	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2639	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2640	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2641	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2642	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2643	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2644	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2645	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2646	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2647	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2648	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2649	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2650	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2651	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2652	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2653	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2654	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2655	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2656	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2657	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2658	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2659	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2660	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2661	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2662	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2663	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2664	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2665	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2666	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2667	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2668	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2669	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2670	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2671	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2672	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2673	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2674	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2675	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2676	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2677	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2678	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2679	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2680	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2681	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2682	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2683	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2684	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2685	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2686	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2687	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2688	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2689	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2690	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2691	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2692	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2693	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2694	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2695	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2696	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2697	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2698	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2699	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2700	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2701	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2702	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2703	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2704	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2705	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2706	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2707	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2708	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2709	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2710	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2711	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2712	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2713	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2714	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2715	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2716	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2717	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2718	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2719	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2720	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2721	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2722	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2723	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2724	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2725	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2726	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2727	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2728	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2729	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2730	fitness=0.318026863142	position=[-0.011445, -0.014933, 0.014537, -0.011208, 0.026766, -0.005264, 0.002243, -0.005233, 0.011147, 0.003665]
gen=2731	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2732	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2733	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2734	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2735	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2736	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2737	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2738	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2739	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2740	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2741	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2742	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2743	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2744	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2745	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2746	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2747	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2748	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2749	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2750	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2751	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2752	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2753	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2754	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2755	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2756	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2757	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2758	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2759	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2760	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2761	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2762	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2763	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2764	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2765	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2766	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2767	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2768	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2769	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2770	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2771	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
gen=2772	fitness=0.308883753867	position=[-0.016347, -0.010168, 0.010079, -0.006210, 0.022102, -0.010210, 0.006928, -0.009393, 0.015952, 0.008008]
