seed=7
gen=0	fitness=79.393464459465	position=[-3.208561, 1.808844, -0.822902, -3.079068, -0.207016, 1.100161, -3.049317, -2.079833, -1.073810, -1.861297]
gen=2664	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2665	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2666	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2667	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2668	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2669	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2670	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2671	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2672	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2673	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2674	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2675	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2676	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2677	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2678	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2679	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2680	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2681	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2682	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2683	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2684	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2685	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2686	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2687	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2688	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2689	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2690	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2691	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2692	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2693	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2694	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2695	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2696	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2697	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2698	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2699	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2700	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2701	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2702	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2703	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2704	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2705	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2706	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2707	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2708	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2709	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2710	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2711	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2712	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2713	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2714	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2715	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2716	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2717	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2718	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2719	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2720	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2721	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2722	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2723	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2724	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2725	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2726	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2727	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2728	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2729	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2730	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2731	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2732	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2733	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2734	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2735	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2736	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2737	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2738	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2739	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2740	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2741	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2742	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2743	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2744	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2745	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2746	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2747	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2748	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2749	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2750	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2751	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2752	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2753	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2754	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2755	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2756	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2757	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2758	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2759	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2760	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2761	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2762	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2763	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2764	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2765	fitness=0.660898846326	position=[0.005668, -0.011045, -0.019795, -0.013288, -0.012285, -0.004191, 0.019640, -0.040535, 0.002690, -0.020367]
gen=2766	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2767	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2768	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2769	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2770	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2771	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2772	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2773	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2774	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2775	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2776	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2777	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2778	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2779	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2780	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2781	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2782	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2783	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2784	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2785	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2786	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2787	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2788	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2789	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2790	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2791	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2792	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2793	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
gen=2794	fitness=0.040494281647	position=[-0.002482, -0.002296, -0.006717, -0.003500, 0.004831, -0.000765, 0.000146, -0.009621, -0.002254, 0.003711]
